class_id,treatment_type,product_id,review_author_name,review_date,review_content,review_rating,review_is_verified
herbs,Organic,B0C6T2TXJT,kisandra Williams,"Reviewed in the United States on May 16, 2022","No, everything from grass to broad leaf came back. I was tying to find a solution for my strawberries. This basically fertilized the weeds and made them grow faster and that’s it. I ordered 2 containers, used 1 to see how well it would do, I used exactly how I was supposed to. I’m returning the other. What a waste of money.",1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,A&G,"Reviewed in the United States on September 19, 2022",Love the more natural option but found it was not as effective as original preen formula,3.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,paula,"Reviewed in the United States on July 21, 2022",I thought I was ordering the weed and feed version.  So I was disappointed.,3.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,M L,"Reviewed in the United States on August 17, 2020","It's done a good job keeping the weeds from growing back.  One area wasn't treated, and the weeds are back in full force.  The area that was treated with the Preen still looks good!",4.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Frances A Pegg,"Reviewed in the United States on August 12, 2016",I use this in my vegetable garden. I use regular preen in flower gardens. The organic preen is basically corn gluten which will help keep the weeds down to a minimum. You do have to remove any existing weeds including their roots before using and reapply on a regular basis. It is not a perfect solution but I try to keep the vegetable garden as organic as possible and it is helpful.,4.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Purchaser,"Reviewed in the United States on May 2, 2021",Don’t know if it’s just me but seems like after we put this in our garden we had weeds we’ve never seen before like a small clover type of ground cover that has never been in our garden until spreading this... Not pleased with that at all.  We made certain to follow directions and removed all weeds first before applying. Spent past two weeks hoeing the newly introduced weeds out of garden and now getting ready to lay down weed barrier fabric instead. Learned my gardening lesson on this one.,2.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Jennifer,"Reviewed in the United States on April 24, 2021",Got this to kill dandelions. Yellow flowers  shriveled after several days (had rained).  Hope it kills the whole plant. Time will tell.,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Amazon Customer,"Reviewed in the United States on July 10, 2020",Easy to use. And it work in the garden.,4.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,matt cecil,"Reviewed in the United States on November 25, 2019","The organic version of Preen is somewhat pricey, but I mainly use it on large areas covered in moss.  For that it works great!!  Does NOT kill moss.",5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Angie Anselmo,"Reviewed in the United States on July 1, 2021",Preen is an amazing product. Works great in my flower beds.,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Sally long,"Reviewed in the United States on May 29, 2020",Please with the order.Happy to have it arrive in great shape and save a trip to a big box store during the virus.,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,mike thomas,"Reviewed in the United States on August 7, 2023",It sucks ! Got more weeds than not using it.,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Matthew howells,"Reviewed in the United States on July 8, 2023",Did not get rid of weeds or prevent new ones will never buy Again,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,TriDad262,"Reviewed in the United States on July 27, 2020","Preen does what it says, but this is easily $10 more than big box retailers or garden centers.",5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Amazon Customer,"Reviewed in the United States on September 10, 2019","Seems to be working pretty good.  I think I'll have to apply at least one more time, had a lot of clover weeds",5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,programmr,"Reviewed in the United States on May 7, 2020","This must be kept in a animal-proof container. I put the bag on my porch the first night I had it and raccoons tore the bag open and Helped themselves. I assume it will be eaten in the garden, too.I haven't had it down long enough to weight its weed prevention ability.",2.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Charles,"Reviewed in the United States on July 28, 2020",holds weed's back and let's other plants grow bulbs and seed's,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Pete Ravagni,"Reviewed in the United States on June 17, 2019",Does a fair job.  It helps but I am not impressed.,3.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,TireTracksUpNorth,"Reviewed in the United States on September 12, 2019",It works! Who knew? I had a summer with little or no weeding. Natural.,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Linda,"Reviewed in the United States on June 4, 2020",helps with weed control during spring,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Katie,"Reviewed in the United States on March 31, 2021","This didn’t do anything to prevent weeds, and it smelled awful as it decomposed. Such a disappointment.",2.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,rrrg,"Reviewed in the United States on May 21, 2020","If you are trying to prevent weeds, save your money or get digging.  I noticed exactly zero impact despite using exactly as recommended.  May use it as a low nitrogen fertilizer for my lawn in the Fall.  Unfortunate.",1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Amy McClain,"Reviewed in the United States on December 23, 2019",Best value.,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,ACE,"Reviewed in the United States on July 31, 2020",Applied it per the instructions.  no rain or watering for three days after applying.  Within a week after prepping the soil per their instructions I had weeds growing.,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,nluc1,"Reviewed in the United States on July 17, 2020",Didn't  stop any weeds from starting in my garden fresh tilled and clean soil. No way this did anything. Just pull weeds use weed mat and mulch.,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Brook,"Reviewed in the United States on July 7, 2021",I dislike this product.  It doesn't stop weeds.  My garden is beginning to look like a weed patch.,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Katie Bell,"Reviewed in the United States on July 2, 2021",This did not help at all!!!,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,sally,"Reviewed in the United States on August 2, 2020",Didn’t notice any difference in my garden. Didn’t do anything,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,dart,"Reviewed in the United States on September 10, 2020",Ohh well....it didn’t work at all.,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,michael moran,"Reviewed in the United States on July 28, 2019",Did not work after being put down three times.,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Gus123,"Reviewed in the United States on July 20, 2023",I love this product. It is the only pre-emergent that I use at my farm in the areas used by kids and pets and also for my vegetables box. It is very effective but timing and replication is critical for success. In my case I bought it to control annual foxtail (hare barley) and this weed germinate in FALL so I have to apply this product mid August and then again mid September and I almost eradicate this weed at my farm already in only seasons. So check when the weed you want to control germinates and calculate about 4 weeks of this product to be fully effective as a pre-emergent. If your weed germinate in spring then I would apply this product early mid April or as soon as the soil temperature is 50F and then again 4 weeks later. No more harmful chemicals! It is 100% made with corn.,5.0 out of 5 stars,
herbs,Organic,B0C6T2TXJT,Elizabeth,"Reviewed in the United States on April 21, 2017",Pleased with purchase. Prompt delivery.,5.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,JB,"Reviewed in the United States on August 8, 2015",The product did not work for me.,1.0 out of 5 stars,Verified Purchase
herbs,Organic,B0C6T2TXJT,Our Eclectic Life,"Reviewed in the United States on August 27, 2012","I have bought this product from our local garden centers in the past.  I don't have any problem with the performance of this product.  Just be sure that you remove all weeds AND their roots before applying the product.  It only hinders germination, it doesn't kill weeds or stop them from growing up from roots or root pieces.I'm now trying to grow my veggies organically, though, so I no longer use this product for my edible plants.  I really wish there would be more legislation on the use of the term ""organic.""  This product is 100% corn gluten, and since corn is organic (meaning from a living thing as opposed to inorganic rocks, minerals, or man-made chemicals), this is an ""organic"" product.  While I love the fact that they're not manufactured chemicals, you're still going to be adding any of the pesticides or herbicides that the farmer used to grow the corn when you buy this product.  The company has no requirement that the corn be grown organically, so you can be assured of a nice variety of chemicals mixed in with your ""organic"" product.",3.0 out of 5 stars,
herbs,Organic,B0C6T2TXJT,Kim Prince,"Reviewed in the United States on May 23, 2020",Every gardeners dream!,5.0 out of 5 stars,
herbs,Organic,B0C6T2TXJT,Felix Delgado,"Reviewed in the United States on March 1, 2021","I've been using Preen for over five years now.  I spread it out over my gravel yard that has weed block sheets underneath.  It does a great job on preventing new weeds.  I have an electrical dispenser which makes it very easy to spread the gluten on the yard.  The dispenser that comes with the ""jar"" works very well and dispenses the gluten, which is small granular bits effectively, but tends to have ""clumps"" of gluten as I shake it from side-to-side.  I usually spread the gluten so that there's about 15 particles per square inch.  My wife has had cancer, so this is the only natural solution that we've found.  Since the verdict on R****d-U* appears to be a cause of concern.",5.0 out of 5 stars,Verified Purchase
